path,owner,status,reason
docs/audits/2026-09-21-knowledge-graph/report.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/audits/2026-09-21-knowledge-graph/schema_probes.py,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/audits/2026-09-21-knowledge-graph/test_projection_audit_probes.py,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/audits/2026-09-22-cross-document-acceptance-cases.md,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
docs/backports/2026-09-14-tool-calling.md,docs,retained main,"Main-only reliability code, tests or rollout documentation preserved."
docs/documents/README.md,docs,retained main / graph-only delta,Only added graph runbook entry and date.
docs/documents/architecture/2026-04-09-knowledge-graph-index-overlay-design.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/documents/operations/gcp-secret-manager-runbook.md,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
docs/documents/operations/knowledge-graph-overlay-runbook.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/documents/standards/code-style-guide.md,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
docs/operations/knowledge-graph-development-readiness.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/operations/nemotron-asr-rtx3090-verification.md,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
docs/operations/production-reliability-rollout.md,docs,retained main,"Main-only reliability code, tests or rollout documentation preserved."
docs/roadmap/plans/pending/2026-03-30-whisperx-transcription-implementation.md,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
docs/roadmap/roadmap-status.md,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
docs/specs/2026-03-30-whisperx-transcription-design.md,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
docs/superpowers/contracts/collection-schema-api.md,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-07-18-pdf-citation-performance.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/plans/2026-07-21-nemotron-vllm-asr-plugin.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/plans/2026-08-04-large-document-ingestion-memory.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/plans/2026-08-17-gliner2-knowledge-graph-hybrid-retrieval.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-08-20-collection-graph-memgraph-hybrid.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-08-20-community-memgraph-query-gateway.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-08-21-backend-smoke-compose-hermetic-tests.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/plans/2026-08-21-collection-schema-editor-ui.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-08-24-collection-schema-autogeneration.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-08-25-chat-retrieval-hardening.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/plans/2026-08-26-collection-graph-visualization.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-09-22-knowledge-graph-audit-remediation.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-09-22-knowledge-graph-bulk-upload-repair.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/plans/2026-09-22-production-reliability-backport.md,docs,retained main,"Main-only reliability code, tests or rollout documentation preserved."
docs/superpowers/specs/2026-07-18-pdf-citation-performance-design.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/specs/2026-07-21-nemotron-vllm-asr-plugin-design.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/specs/2026-08-04-large-document-ingestion-memory-design.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/specs/2026-08-20-collection-graph-memgraph-hybrid-design.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/specs/2026-08-21-collection-schema-editor-ui-design.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/specs/2026-08-24-collection-schema-autogeneration-design.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
docs/superpowers/specs/2026-08-25-chat-retrieval-hardening.md,docs,reference documentation,Source design/plan retained as history; unfinished plan items are not claimed as implemented features.
docs/superpowers/specs/2026-08-26-collection-graph-visualization-design.md,docs,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
pyproject.toml,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
pytest.ini,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
react/package-lock.json,root-review,retained main / graph-only delta,Source adds Cytoscape and older unrelated package versions; main newer lock retained.
react/package.json,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
react/playwright.schema-editor.config.js,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/chat/components/Chat.test.tsx,documents,equivalent / stronger main retained,"Production hardening retained: shared query budget, complete finite score checks, stable ties, cached endpoint validation/routing, or terminal-error recovery. Config retains tested main 900-char/96-token reserve defaults; source metadata accessors support graph evaluation only."
react/src/features/chat/components/Chat.tsx,documents,equivalent / stronger main retained,"Production hardening retained: shared query budget, complete finite score checks, stable ties, cached endpoint validation/routing, or terminal-error recovery. Config retains tested main 900-char/96-token reserve defaults; source metadata accessors support graph evaluation only."
react/src/features/chat/components/CitationModalProvider.test.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/CitationModalProvider.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/CitationPinButton.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/CitationUnavailable.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/ImageCitationModal.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/MessageBubble.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/MessageSources.test.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/MessageSources.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/PDFCitationModal.test.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/PDFCitationModal.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/TextCitationModal.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/VirtualizedPdfPages.test.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/VirtualizedPdfPages.tsx,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/citationTypes.ts,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/pdfPageExtraction.test.ts,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/pdfPageExtraction.ts,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/pdfPageWindow.test.ts,documents,ported,Independent source feature or regression imported.
react/src/features/chat/components/pdfPageWindow.ts,documents,ported,Independent source feature or regression imported.
react/src/features/chat/hooks/useChatWebSocket.test.tsx,documents,equivalent / stronger main retained,"Production hardening retained: shared query budget, complete finite score checks, stable ties, cached endpoint validation/routing, or terminal-error recovery. Config retains tested main 900-char/96-token reserve defaults; source metadata accessors support graph evaluation only."
react/src/features/chat/hooks/useChatWebSocket.ts,documents,equivalent / stronger main retained,"Production hardening retained: shared query budget, complete finite score checks, stable ties, cached endpoint validation/routing, or terminal-error recovery. Config retains tested main 900-char/96-token reserve defaults; source metadata accessors support graph evaluation only."
react/src/features/collections/components/CollectionFilesWorkspace.tsx,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/CollectionModeNav.test.tsx,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/CollectionModeNav.tsx,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/CollectionSchemaNavigationGuard.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/components/CollectionSchemaNavigationGuard.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/components/CollectionView.guard.test.tsx,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/CollectionView.tsx,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
react/src/features/collections/components/CollectionViewShell.test.tsx,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/CollectionViewShell.tsx,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/collectionViewGuardedContent.tsx,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/collectionViewTypes.ts,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/useCollectionViewData.test.tsx,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/components/useCollectionViewData.ts,root-review,graph refactor excluded / behavior adapted,Schema/graph navigation and component split omitted; independent stale collection/permission state resets adapted into current CollectionView.
react/src/features/collections/knowledgeGraph/CollectionKnowledgeGraphWorkspace.entity.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/CollectionKnowledgeGraphWorkspace.history.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/CollectionKnowledgeGraphWorkspace.lifecycle.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/CollectionKnowledgeGraphWorkspace.relation.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/CollectionKnowledgeGraphWorkspace.state.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/CollectionKnowledgeGraphWorkspace.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/CollectionKnowledgeGraphWorkspaceDialogs.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/CollectionSchemaNavigation.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/EntityTypeEditor.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/EntityTypeEditor.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/RelationTypeEditor.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/RelationTypeEditor.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaConflictDialog.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaConflictDialog.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaDiffDialog.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaDiffDialog.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaDraftToolbar.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaDraftToolbar.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaEntityTypePicker.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaFieldErrorSummary.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaHistoryPanel.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaHistoryPanel.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaModalShell.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaPublishDialog.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaPublishDialog.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaRestoreDialog.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaValidationPanel.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/SchemaValidationPanel.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/collectionSchemaApi.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/collectionSchemaApi.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/collectionSchemaEditorHelpers.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/collectionSchemaHttp.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/collectionSchemaHttp.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/collectionSchemaReducer.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/collectionSchemaReducer.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/collectionSchemaWorkspaceHelpers.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaApiRoutes.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaApiRoutes.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaFieldValidation.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaFieldValidation.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaFormBuffer.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaFormBuffer.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaGenerationEligibility.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaGenerationPolling.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaGenerationPolling.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaPublishPolling.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaPublishPolling.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaTestFixtures.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaTypes.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/schemaUiShared.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/useCollectionSchemaConflict.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/useCollectionSchemaEditor.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/useCollectionSchemaEditor.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/knowledgeGraph/useCollectionSchemaPublishing.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/visualization/CollectionGraphCanvas.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/visualization/CollectionGraphVisualization.test.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/visualization/CollectionGraphVisualization.tsx,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/visualization/collectionGraphApi.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/visualization/collectionGraphApi.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/visualization/collectionGraphTypes.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/visualization/schemaGraphMapper.test.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/features/collections/visualization/schemaGraphMapper.ts,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/testHarnesses/collectionSchemaEditorHarness.tsx,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/src/types/index.ts,documents,graph-only excluded / equivalent baseline,"Graph overlay, provenance, lifecycle locking, scope, fusion or schema types excluded. Baseline lexical/vector selection already equivalent; lazy-vector failure fallback and privacy diagnostics independently ported to chunk_search. Independent chunk lifecycle protection reimplemented without graph references."
react/src/utils/pdfTextMatch.test.ts,documents,ported,Independent source feature or regression imported.
react/src/utils/pdfTextMatch.ts,documents,ported,Independent source feature or regression imported.
react/src/utils/textOffsetMatch.test.ts,documents,ported,Independent source feature or regression imported.
react/src/utils/textOffsetMatch.ts,documents,ported,Independent source feature or regression imported.
react/tests/collection-schema-editor.spec.ts,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/tests/fixtures/collection-schema-editor.html,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/vite.schema-editor.config.ts,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
react/vitest.config.ts,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
requirements.txt,root-review,retained main / graph-only delta,Only source dependency addition is graph-specific Neo4j.
scripts/check_file_lengths.py,root-review,mixed / adapted,"Retained scanner behavior and 300-line default; exact maxima refreshed for reviewed main/upstream backport hotspots, no graph-specific entries."
scripts/check_logging_conventions.py,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
scripts/check_retrieval_logging.py,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
scripts/run_task21_hybrid_cloud_eval.sh,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
scripts/task21_hybrid_evidence_artifacts.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
scripts/task21_hybrid_evidence_cli.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
scripts/task21_hybrid_evidence_publish.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
scripts/task21_hybrid_failure_bundle.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
scripts/task21_hybrid_live_trace_artifact.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
scripts/task21_hybrid_observation_attestation.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
scripts/task21_hybrid_runtime_identity.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
scripts/verify_nemotron_asr.ps1,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
scripts/verify_task21_hybrid_datastores.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
tests/asr/test_nemotron_http_contract.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/asr/test_nemotron_runtime.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/fixtures/audio/LICENSE-CC-BY-4.0.txt,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/fixtures/audio/README.md,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/fixtures/audio/librispeech_1272-128104-0000.flac,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/fixtures/audio/librispeech_1272-128104-0000.txt,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/fixtures/audio/librispeech_1272-128104-0001.flac,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/fixtures/audio/librispeech_1272-128104-0001.txt,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/task21_hybrid_live_trace_support.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
tests/test_check_logging_conventions.py,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/test_check_retrieval_logging.py,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
tests/test_knowledge_graph_dependencies.py,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
